Rep,TP,TN,FP,FN,Precision,Recall
CLUSTERS_8_REP_5,150368,3290704,476,382425544,0.996844,0.000393
CLUSTERS_8_REP_5,150520,3290704,476,382425392,0.996848,0.000393
CLUSTERS_8_REP_5,150558,3290704,476,382425354,0.996848,0.000394
CLUSTERS_8_REP_5,150814,3290704,476,382425098,0.996854,0.000394
CLUSTERS_8_REP_5,150860,3290704,476,382425052,0.996855,0.000394
CLUSTERS_8_REP_5,151094,3290704,476,382424818,0.99686,0.000395
CLUSTERS_8_REP_5,151500,3290704,476,382424412,0.996868,0.000396
CLUSTERS_8_REP_5,151568,3290704,476,382424344,0.996869,0.000396
CLUSTERS_8_REP_5,151662,3290704,476,382424250,0.996871,0.000396
CLUSTERS_8_REP_5,151928,3290704,476,382423984,0.996877,0.000397
CLUSTERS_8_REP_5,152104,3290704,476,382423808,0.99688,0.000398
CLUSTERS_8_REP_5,152466,3290690,490,382423446,0.996796,0.000399
CLUSTERS_8_REP_5,152554,3290690,490,382423358,0.996798,0.000399
CLUSTERS_8_REP_5,152544,3290722,458,382423368,0.997007,0.000399
CLUSTERS_8_REP_5,152768,3290722,458,382423144,0.997011,0.000399
CLUSTERS_8_REP_5,152934,3290722,458,382422978,0.997014,0.0004
CLUSTERS_8_REP_5,153262,3290736,444,382422650,0.997111,0.000401
CLUSTERS_8_REP_5,153252,3290736,444,382422660,0.997111,0.000401
CLUSTERS_8_REP_5,153862,3290736,444,382422050,0.997123,0.000402
CLUSTERS_8_REP_5,153996,3290736,444,382421916,0.997125,0.000403
CLUSTERS_8_REP_5,154044,3290736,444,382421868,0.997126,0.000403
CLUSTERS_8_REP_5,154200,3290736,444,382421712,0.997129,0.000403
CLUSTERS_8_REP_5,154428,3290736,444,382421484,0.997133,0.000404
CLUSTERS_8_REP_5,153972,3290722,458,382421940,0.997034,0.000402
CLUSTERS_8_REP_5,154110,3290722,458,382421802,0.997037,0.000403
CLUSTERS_8_REP_5,154218,3290722,458,382421694,0.997039,0.000403
CLUSTERS_8_REP_5,154318,3290722,458,382421594,0.997041,0.000403
CLUSTERS_8_REP_5,154686,3290722,458,382421226,0.997048,0.000404
CLUSTERS_8_REP_5,154854,3290722,458,382421058,0.997051,0.000405
CLUSTERS_8_REP_5,155050,3290736,444,382420862,0.997145,0.000405
CLUSTERS_8_REP_5,154880,3290736,444,382421032,0.997141,0.000405
CLUSTERS_8_REP_5,154992,3290736,444,382420920,0.997144,0.000405
CLUSTERS_8_REP_5,155378,3290736,444,382420534,0.997151,0.000406
CLUSTERS_8_REP_5,155646,3290736,444,382420266,0.997155,0.000407
CLUSTERS_8_REP_5,155702,3290672,508,382420210,0.996748,0.000407
CLUSTERS_8_REP_5,155936,3290658,522,382419976,0.996664,0.000408
CLUSTERS_8_REP_5,155886,3290658,522,382420026,0.996663,0.000407
CLUSTERS_8_REP_5,155870,3290658,522,382420042,0.996662,0.000407
CLUSTERS_8_REP_5,156300,3290658,522,382419612,0.996671,0.000409
CLUSTERS_8_REP_5,156396,3290658,522,382419516,0.996673,0.000409
CLUSTERS_8_REP_5,156486,3290658,522,382419426,0.996675,0.000409
CLUSTERS_8_REP_5,156540,3290658,522,382419372,0.996676,0.000409
CLUSTERS_8_REP_5,156590,3290658,522,382419322,0.996678,0.000409
CLUSTERS_8_REP_5,156632,3290658,522,382419280,0.996678,0.000409
CLUSTERS_8_REP_5,157092,3290658,522,382418820,0.996688,0.000411
CLUSTERS_8_REP_5,157242,3290658,522,382418670,0.996691,0.000411
CLUSTERS_8_REP_5,157190,3290672,508,382418722,0.996779,0.000411
CLUSTERS_8_REP_5,157236,3290672,508,382418676,0.99678,0.000411
CLUSTERS_8_REP_5,157428,3290672,508,382418484,0.996784,0.000411
CLUSTERS_8_REP_5,157814,3290672,508,382418098,0.996791,0.000413
CLUSTERS_8_REP_5,157680,3290672,508,382418232,0.996789,0.000412
CLUSTERS_8_REP_5,157822,3290672,508,382418090,0.996792,0.000413
CLUSTERS_8_REP_5,158042,3290672,508,382417870,0.996796,0.000413
CLUSTERS_8_REP_5,158232,3290672,508,382417680,0.9968,0.000414
CLUSTERS_8_REP_5,158684,3290672,508,382417228,0.996809,0.000415
CLUSTERS_8_REP_5,158758,3290672,508,382417154,0.99681,0.000415
CLUSTERS_8_REP_5,158972,3290672,508,382416940,0.996815,0.000416
CLUSTERS_8_REP_5,159014,3290658,522,382416898,0.996728,0.000416
CLUSTERS_8_REP_5,159022,3290658,522,382416890,0.996728,0.000416
CLUSTERS_8_REP_5,159226,3290658,522,382416686,0.996732,0.000416
CLUSTERS_8_REP_5,159144,3290658,522,382416768,0.996731,0.000416
CLUSTERS_8_REP_5,159276,3290672,508,382416636,0.996821,0.000416
CLUSTERS_8_REP_5,159014,3290672,508,382416898,0.996815,0.000416
CLUSTERS_8_REP_5,158900,3290672,508,382417012,0.996813,0.000415
CLUSTERS_8_REP_5,159124,3290640,540,382416788,0.996618,0.000416
CLUSTERS_8_REP_5,159670,3290640,540,382416242,0.996629,0.000417
CLUSTERS_8_REP_5,160044,3290640,540,382415868,0.996637,0.000418
CLUSTERS_8_REP_5,160346,3290640,540,382415566,0.996644,0.000419
CLUSTERS_8_REP_5,160388,3290640,540,382415524,0.996644,0.000419
CLUSTERS_8_REP_5,160576,3290640,540,382415336,0.996648,0.00042
CLUSTERS_8_REP_5,160608,3290640,540,382415304,0.996649,0.00042
CLUSTERS_8_REP_5,160510,3290672,508,382415402,0.996845,0.00042
CLUSTERS_8_REP_5,160622,3290672,508,382415290,0.996847,0.00042
CLUSTERS_8_REP_5,161254,3290672,508,382414658,0.99686,0.000421
CLUSTERS_8_REP_5,161416,3290672,508,382414496,0.996863,0.000422
CLUSTERS_8_REP_5,161618,3290672,508,382414294,0.996867,0.000422
CLUSTERS_8_REP_5,161682,3290672,508,382414230,0.996868,0.000423
CLUSTERS_8_REP_5,161870,3290672,508,382414042,0.996871,0.000423
CLUSTERS_8_REP_5,161946,3290672,508,382413966,0.996873,0.000423
CLUSTERS_8_REP_5,162102,3290672,508,382413810,0.996876,0.000424
CLUSTERS_8_REP_5,162194,3290672,508,382413718,0.996878,0.000424
CLUSTERS_8_REP_5,162110,3290672,508,382413802,0.996876,0.000424
CLUSTERS_8_REP_5,162110,3290672,508,382413802,0.996876,0.000424
CLUSTERS_8_REP_5,162064,3290672,508,382413848,0.996875,0.000424
CLUSTERS_8_REP_5,162100,3290672,508,382413812,0.996876,0.000424
CLUSTERS_8_REP_5,162240,3290672,508,382413672,0.996879,0.000424
CLUSTERS_8_REP_5,162370,3290672,508,382413542,0.996881,0.000424
CLUSTERS_8_REP_5,162526,3290672,508,382413386,0.996884,0.000425
CLUSTERS_8_REP_5,162798,3290640,540,382413114,0.996694,0.000426
CLUSTERS_8_REP_5,162896,3290672,508,382413016,0.996891,0.000426
CLUSTERS_8_REP_5,163046,3290672,508,382412866,0.996894,0.000426
CLUSTERS_8_REP_5,163080,3290672,508,382412832,0.996895,0.000426
CLUSTERS_8_REP_5,163404,3290672,508,382412508,0.996901,0.000427
CLUSTERS_8_REP_5,163752,3290658,522,382412160,0.996822,0.000428
CLUSTERS_8_REP_5,164040,3290658,522,382411872,0.996828,0.000429
CLUSTERS_8_REP_5,163960,3290658,522,382411952,0.996826,0.000429
CLUSTERS_8_REP_5,164296,3290658,522,382411616,0.996833,0.000429
CLUSTERS_8_REP_5,164566,3290658,522,382411346,0.996838,0.00043
CLUSTERS_8_REP_5,164916,3290658,522,382410996,0.996845,0.000431
CLUSTERS_8_REP_5,164916,3290658,522,382410996,0.996845,0.000431
CLUSTERS_8_REP_5,165350,3290672,508,382410562,0.996937,0.000432
CLUSTERS_8_REP_5,165340,3290640,540,382410572,0.996745,0.000432
CLUSTERS_8_REP_5,165416,3290640,540,382410496,0.996746,0.000432
CLUSTERS_8_REP_5,165312,3290640,540,382410600,0.996744,0.000432
CLUSTERS_8_REP_5,165474,3290640,540,382410438,0.996747,0.000433
CLUSTERS_8_REP_5,165550,3290640,540,382410362,0.996749,0.000433
CLUSTERS_8_REP_5,165616,3290640,540,382410296,0.99675,0.000433
CLUSTERS_8_REP_5,165596,3290640,540,382410316,0.99675,0.000433
CLUSTERS_8_REP_5,165772,3290640,540,382410140,0.996753,0.000433
CLUSTERS_8_REP_5,166308,3290446,734,382409604,0.995606,0.000435
CLUSTERS_8_REP_5,166498,3290446,734,382409414,0.995611,0.000435
CLUSTERS_8_REP_5,166662,3290446,734,382409250,0.995615,0.000436
CLUSTERS_8_REP_5,166814,3290446,734,382409098,0.995619,0.000436
CLUSTERS_8_REP_5,166896,3290446,734,382409016,0.995621,0.000436
CLUSTERS_8_REP_5,167080,3290446,734,382408832,0.995626,0.000437
CLUSTERS_8_REP_5,167126,3290446,734,382408786,0.995627,0.000437
CLUSTERS_8_REP_5,167688,3290446,734,382408224,0.995642,0.000438
CLUSTERS_8_REP_5,167796,3290446,734,382408116,0.995645,0.000439
CLUSTERS_8_REP_5,167580,3290446,734,382408332,0.995639,0.000438
CLUSTERS_8_REP_5,167698,3290446,734,382408214,0.995642,0.000438
CLUSTERS_8_REP_5,167964,3290446,734,382407948,0.995649,0.000439
CLUSTERS_8_REP_5,168272,3290446,734,382407640,0.995657,0.00044
CLUSTERS_8_REP_5,168292,3290478,702,382407620,0.995846,0.00044
CLUSTERS_8_REP_5,168306,3290464,716,382407606,0.995764,0.00044
CLUSTERS_8_REP_5,168700,3290478,702,382407212,0.995856,0.000441
CLUSTERS_8_REP_5,168788,3290446,734,382407124,0.99567,0.000441
CLUSTERS_8_REP_5,168554,3290446,734,382407358,0.995664,0.000441
CLUSTERS_8_REP_5,168662,3290446,734,382407250,0.995667,0.000441
CLUSTERS_8_REP_5,169224,3290446,734,382406688,0.995681,0.000442
CLUSTERS_8_REP_5,169512,3290446,734,382406400,0.995689,0.000443
CLUSTERS_8_REP_5,169398,3290446,734,382406514,0.995686,0.000443
CLUSTERS_8_REP_5,169442,3290446,734,382406470,0.995687,0.000443
CLUSTERS_8_REP_5,169498,3290446,734,382406414,0.995688,0.000443
CLUSTERS_8_REP_5,169362,3290446,734,382406550,0.995685,0.000443
CLUSTERS_8_REP_5,169796,3290446,734,382406116,0.995696,0.000444
CLUSTERS_8_REP_5,170068,3290446,734,382405844,0.995703,0.000445
CLUSTERS_8_REP_5,170122,3290446,734,382405790,0.995704,0.000445
CLUSTERS_8_REP_5,170172,3290446,734,382405740,0.995705,0.000445
CLUSTERS_8_REP_5,170282,3290478,702,382405630,0.995894,0.000445
CLUSTERS_8_REP_5,170384,3290478,702,382405528,0.995897,0.000445
CLUSTERS_8_REP_5,170582,3290478,702,382405330,0.995902,0.000446
CLUSTERS_8_REP_5,170016,3290478,702,382405896,0.995888,0.000444
CLUSTERS_8_REP_5,170204,3290446,734,382405708,0.995706,0.000445
CLUSTERS_8_REP_5,170272,3290446,734,382405640,0.995708,0.000445
CLUSTERS_8_REP_5,170468,3290772,408,382405444,0.997612,0.000446
CLUSTERS_8_REP_5,170526,3290772,408,382405386,0.997613,0.000446
CLUSTERS_8_REP_5,170588,3290772,408,382405324,0.997614,0.000446
CLUSTERS_8_REP_5,170448,3290772,408,382405464,0.997612,0.000446
CLUSTERS_8_REP_5,170576,3290772,408,382405336,0.997614,0.000446
CLUSTERS_8_REP_5,170684,3290772,408,382405228,0.997615,0.000446
CLUSTERS_8_REP_5,171130,3290772,408,382404782,0.997622,0.000447
CLUSTERS_8_REP_5,171354,3290406,774,382404558,0.995503,0.000448
CLUSTERS_8_REP_5,171202,3290406,774,382404710,0.995499,0.000447
CLUSTERS_8_REP_5,171282,3290406,774,382404630,0.995501,0.000448
CLUSTERS_8_REP_5,171400,3290406,774,382404512,0.995505,0.000448
CLUSTERS_8_REP_5,171592,3290406,774,382404320,0.99551,0.000449
CLUSTERS_8_REP_5,172264,3290374,806,382403648,0.995343,0.00045
CLUSTERS_8_REP_5,171876,3290374,806,382404036,0.995332,0.000449
CLUSTERS_8_REP_5,172094,3290374,806,382403818,0.995338,0.00045
CLUSTERS_8_REP_5,171630,3290374,806,382404282,0.995326,0.000449
CLUSTERS_8_REP_5,171226,3290484,696,382404686,0.995952,0.000448
CLUSTERS_8_REP_5,171058,3290484,696,382404854,0.995948,0.000447
CLUSTERS_8_REP_5,171172,3290484,696,382404740,0.99595,0.000447
CLUSTERS_8_REP_5,171500,3290484,696,382404412,0.995958,0.000448
CLUSTERS_8_REP_5,171634,3290484,696,382404278,0.995961,0.000449
CLUSTERS_8_REP_5,171846,3290484,696,382404066,0.995966,0.000449
CLUSTERS_8_REP_5,171920,3290516,664,382403992,0.996153,0.000449
CLUSTERS_8_REP_5,171932,3290516,664,382403980,0.996153,0.000449
CLUSTERS_8_REP_5,172408,3290516,664,382403504,0.996163,0.000451
CLUSTERS_8_REP_5,172500,3290484,696,382403412,0.995981,0.000451
CLUSTERS_8_REP_5,172828,3290484,696,382403084,0.995989,0.000452
CLUSTERS_8_REP_5,172898,3290484,696,382403014,0.995991,0.000452
CLUSTERS_8_REP_5,173060,3290484,696,382402852,0.995994,0.000452
CLUSTERS_8_REP_5,172926,3290484,696,382402986,0.995991,0.000452
CLUSTERS_8_REP_5,172986,3290484,696,382402926,0.995993,0.000452
CLUSTERS_8_REP_5,173312,3290484,696,382402600,0.996,0.000453
CLUSTERS_8_REP_5,173382,3290484,696,382402530,0.996002,0.000453
CLUSTERS_8_REP_5,173548,3290470,710,382402364,0.995926,0.000454
CLUSTERS_8_REP_5,173802,3290470,710,382402110,0.995932,0.000454
CLUSTERS_8_REP_5,174042,3290470,710,382401870,0.995937,0.000455
CLUSTERS_8_REP_5,174274,3290470,710,382401638,0.995942,0.000456
CLUSTERS_8_REP_5,174196,3290470,710,382401716,0.995941,0.000455
CLUSTERS_8_REP_5,174258,3290470,710,382401654,0.995942,0.000455
CLUSTERS_8_REP_5,174776,3290470,710,382401136,0.995954,0.000457
CLUSTERS_8_REP_5,174618,3290470,710,382401294,0.99595,0.000456
CLUSTERS_8_REP_5,174684,3290470,710,382401228,0.995952,0.000457
CLUSTERS_8_REP_5,174910,3290470,710,382401002,0.995957,0.000457
CLUSTERS_8_REP_5,174928,3290470,710,382400984,0.995958,0.000457
CLUSTERS_8_REP_5,175072,3290470,710,382400840,0.995961,0.000458
CLUSTERS_8_REP_5,175230,3290470,710,382400682,0.995965,0.000458
CLUSTERS_8_REP_5,175238,3290470,710,382400674,0.995965,0.000458
CLUSTERS_8_REP_5,175646,3290470,710,382400266,0.995974,0.000459
CLUSTERS_8_REP_5,175774,3290470,710,382400138,0.995977,0.000459
CLUSTERS_8_REP_5,175658,3290470,710,382400254,0.995974,0.000459
CLUSTERS_8_REP_5,176454,3290456,724,382399458,0.995914,0.000461
CLUSTERS_8_REP_5,176480,3290456,724,382399432,0.995914,0.000461
CLUSTERS_8_REP_5,176592,3290456,724,382399320,0.995917,0.000462
CLUSTERS_8_REP_5,176476,3290456,724,382399436,0.995914,0.000461
CLUSTERS_8_REP_5,176840,3290456,724,382399072,0.995923,0.000462
CLUSTERS_8_REP_5,176856,3290456,724,382399056,0.995923,0.000462
CLUSTERS_8_REP_5,177006,3290470,710,382398906,0.996005,0.000463
CLUSTERS_8_REP_5,177288,3290470,710,382398624,0.996011,0.000463
CLUSTERS_8_REP_5,177706,3290470,710,382398206,0.996021,0.000464
CLUSTERS_8_REP_5,178030,3290470,710,382397882,0.996028,0.000465
CLUSTERS_8_REP_5,178268,3290502,678,382397644,0.996211,0.000466
CLUSTERS_8_REP_5,178400,3290464,716,382397512,0.996003,0.000466
CLUSTERS_8_REP_5,178054,3290502,678,382397858,0.996207,0.000465
CLUSTERS_8_REP_5,178528,3290468,712,382397384,0.996028,0.000467
CLUSTERS_8_REP_5,178586,3290468,712,382397326,0.996029,0.000467
CLUSTERS_8_REP_5,178492,3290468,712,382397420,0.996027,0.000467
CLUSTERS_8_REP_5,178348,3290468,712,382397564,0.996024,0.000466
CLUSTERS_8_REP_5,178694,3290468,712,382397218,0.996031,0.000467
CLUSTERS_8_REP_5,178734,3290430,750,382397178,0.995821,0.000467
CLUSTERS_8_REP_5,178882,3290430,750,382397030,0.995825,0.000468
CLUSTERS_8_REP_5,179124,3290430,750,382396788,0.99583,0.000468
CLUSTERS_8_REP_6,0,369674,0,428668,1,0
CLUSTERS_8_REP_6,6,369674,0,428662,1,1.4e-05
CLUSTERS_8_REP_6,8,369674,0,428660,1,1.9e-05
CLUSTERS_8_REP_6,12,369674,0,428656,1,2.8e-05
CLUSTERS_8_REP_6,18,369674,0,428650,1,4.2e-05
CLUSTERS_8_REP_6,36,369674,0,428632,1,8.4e-05
CLUSTERS_8_REP_6,38,369674,0,428630,1,8.9e-05
CLUSTERS_8_REP_6,48,369674,0,428620,1,0.000112
CLUSTERS_8_REP_6,66,369674,0,428602,1,0.000154
CLUSTERS_8_REP_6,82,369674,0,428586,1,0.000191
CLUSTERS_8_REP_6,92,369674,0,428576,1,0.000215
CLUSTERS_8_REP_6,104,369674,0,428564,1,0.000243
CLUSTERS_8_REP_6,154,369674,0,428514,1,0.000359
CLUSTERS_8_REP_6,210,369674,0,428458,1,0.00049
CLUSTERS_8_REP_6,276,369674,0,428392,1,0.000644
CLUSTERS_8_REP_6,316,369674,0,428352,1,0.000737
CLUSTERS_8_REP_6,360,369674,0,428308,1,0.00084
CLUSTERS_8_REP_6,406,369674,0,428262,1,0.000947
CLUSTERS_8_REP_6,466,369674,0,428202,1,0.001087
CLUSTERS_8_REP_6,484,369674,0,428184,1,0.001129
CLUSTERS_8_REP_6,544,369674,0,428124,1,0.001269
CLUSTERS_8_REP_6,634,369674,0,428034,1,0.001479
CLUSTERS_8_REP_6,638,369672,2,428030,0.996875,0.001488
CLUSTERS_8_REP_6,736,369672,2,427932,0.99729,0.001717
CLUSTERS_8_REP_6,798,369672,2,427870,0.9975,0.001862
CLUSTERS_8_REP_6,872,369662,12,427796,0.986425,0.002034
CLUSTERS_8_REP_6,922,369656,18,427746,0.980851,0.002151
CLUSTERS_8_REP_6,1018,369654,20,427650,0.980732,0.002375
CLUSTERS_8_REP_6,1080,369656,18,427588,0.983607,0.002519
CLUSTERS_8_REP_6,1156,369654,20,427512,0.982993,0.002697
CLUSTERS_8_REP_6,1212,369670,4,427456,0.996711,0.002827
CLUSTERS_8_REP_6,1356,369664,10,427312,0.992679,0.003163
CLUSTERS_8_REP_6,1386,369654,20,427282,0.985775,0.003233
CLUSTERS_8_REP_6,1484,369654,20,427184,0.986702,0.003462
CLUSTERS_8_REP_6,1482,369654,20,427186,0.986684,0.003457
CLUSTERS_8_REP_6,1488,369654,20,427180,0.986737,0.003471
CLUSTERS_8_REP_6,1572,369654,20,427096,0.987437,0.003667
CLUSTERS_8_REP_6,1600,369660,14,427068,0.991326,0.003732
CLUSTERS_8_REP_6,1574,369660,14,427094,0.991184,0.003672
CLUSTERS_8_REP_6,1640,369666,8,427028,0.995146,0.003826
CLUSTERS_8_REP_6,1696,369656,18,426972,0.989498,0.003956
CLUSTERS_8_REP_6,1772,369648,26,426896,0.985539,0.004134
CLUSTERS_8_REP_6,1856,369648,26,426812,0.986185,0.00433
CLUSTERS_8_REP_6,1948,369638,36,426720,0.981855,0.004544
CLUSTERS_8_REP_6,2082,369638,36,426586,0.983003,0.004857
CLUSTERS_8_REP_6,2144,369638,36,426524,0.983486,0.005002
CLUSTERS_8_REP_6,2096,369638,36,426572,0.983114,0.00489
CLUSTERS_8_REP_6,2108,369638,36,426560,0.983209,0.004918
CLUSTERS_8_REP_6,2082,369654,20,426586,0.990485,0.004857
CLUSTERS_8_REP_6,2184,369654,20,426484,0.990926,0.005095
CLUSTERS_8_REP_6,2204,369638,36,426464,0.983929,0.005142
CLUSTERS_8_REP_6,2144,369638,36,426524,0.983486,0.005002
CLUSTERS_8_REP_6,2164,369638,36,426504,0.983636,0.005048
CLUSTERS_8_REP_6,2268,369664,10,426400,0.99561,0.005291
CLUSTERS_8_REP_6,2278,369666,8,426390,0.9965,0.005314
CLUSTERS_8_REP_6,2346,369666,8,426322,0.996602,0.005473
CLUSTERS_8_REP_6,2256,369666,8,426412,0.996466,0.005263
CLUSTERS_8_REP_6,2290,369666,8,426378,0.996519,0.005342
CLUSTERS_8_REP_6,2298,369666,8,426370,0.996531,0.005361
CLUSTERS_8_REP_6,2310,369658,16,426358,0.993121,0.005389
CLUSTERS_8_REP_6,2386,369658,16,426282,0.993339,0.005566
CLUSTERS_8_REP_6,2332,369658,16,426336,0.993186,0.00544
CLUSTERS_8_REP_6,2484,369666,8,426184,0.99679,0.005795
CLUSTERS_8_REP_6,2394,369666,8,426274,0.996669,0.005585
CLUSTERS_8_REP_6,2464,369666,8,426204,0.996764,0.005748
CLUSTERS_8_REP_6,2604,369642,32,426064,0.98786,0.006075
CLUSTERS_8_REP_6,2506,369666,8,426162,0.996818,0.005846
CLUSTERS_8_REP_6,2578,369666,8,426090,0.996906,0.006014
CLUSTERS_8_REP_6,2586,369666,8,426082,0.996916,0.006033
CLUSTERS_8_REP_6,2664,369666,8,426004,0.997006,0.006215
CLUSTERS_8_REP_6,2722,369666,8,425946,0.99707,0.00635
CLUSTERS_8_REP_6,2688,369666,8,425980,0.997033,0.006271
CLUSTERS_8_REP_6,2760,369666,8,425908,0.99711,0.006439
CLUSTERS_8_REP_6,2802,369666,8,425866,0.997153,0.006537
CLUSTERS_8_REP_6,2862,369666,8,425806,0.997213,0.006676
CLUSTERS_8_REP_6,2820,369666,8,425848,0.997171,0.006579
CLUSTERS_8_REP_6,2826,369666,8,425842,0.997177,0.006593
CLUSTERS_8_REP_6,2826,369666,8,425842,0.997177,0.006593
CLUSTERS_8_REP_6,2898,369666,8,425770,0.997247,0.00676
CLUSTERS_8_REP_6,3016,369666,8,425652,0.997354,0.007036
CLUSTERS_8_REP_6,3118,369666,8,425550,0.997441,0.007274
CLUSTERS_8_REP_6,3158,369666,8,425510,0.997473,0.007367
CLUSTERS_8_REP_6,3136,369666,8,425532,0.997455,0.007316
CLUSTERS_8_REP_6,3102,369666,8,425566,0.997428,0.007236
CLUSTERS_8_REP_6,3258,369666,8,425410,0.997551,0.0076
CLUSTERS_8_REP_6,3396,369666,8,425272,0.99765,0.007922
CLUSTERS_8_REP_6,3374,369666,8,425294,0.997635,0.007871
CLUSTERS_8_REP_6,3416,369658,16,425252,0.995338,0.007969
CLUSTERS_8_REP_6,3436,369666,8,425232,0.997677,0.008016
CLUSTERS_8_REP_6,3458,369658,16,425210,0.995394,0.008067
CLUSTERS_8_REP_6,3444,369658,16,425224,0.995376,0.008034
CLUSTERS_8_REP_6,3606,369666,8,425062,0.997786,0.008412
CLUSTERS_8_REP_6,3516,369666,8,425152,0.99773,0.008202
CLUSTERS_8_REP_6,3552,369666,8,425116,0.997753,0.008286
CLUSTERS_8_REP_6,3524,369614,60,425144,0.983259,0.008221
CLUSTERS_8_REP_6,3562,369614,60,425106,0.983435,0.008309
CLUSTERS_8_REP_6,3748,369614,60,424920,0.984244,0.008743
CLUSTERS_8_REP_6,3858,369606,68,424810,0.98268,0.009
CLUSTERS_8_REP_6,3906,369606,68,424762,0.982889,0.009112
CLUSTERS_8_REP_6,4050,369606,68,424618,0.983487,0.009448
CLUSTERS_8_REP_6,4214,369606,68,424454,0.98412,0.00983
CLUSTERS_8_REP_6,4340,369606,68,424328,0.984574,0.010124
CLUSTERS_8_REP_6,4384,369614,60,424284,0.986499,0.010227
CLUSTERS_8_REP_6,4304,369614,60,424364,0.986251,0.01004
CLUSTERS_8_REP_7,0,152068,0,633814,1,0
CLUSTERS_8_REP_7,2,152068,0,633812,1,3e-06
CLUSTERS_8_REP_7,4,152068,0,633810,1,6e-06
CLUSTERS_8_REP_7,8,152068,0,633806,1,1.3e-05
CLUSTERS_8_REP_7,12,152068,0,633802,1,1.9e-05
CLUSTERS_8_REP_7,16,152068,0,633798,1,2.5e-05
CLUSTERS_8_REP_7,32,152068,0,633782,1,5e-05
CLUSTERS_8_REP_7,36,152068,0,633778,1,5.7e-05
CLUSTERS_8_REP_7,50,152066,2,633764,0.961538,7.9e-05
CLUSTERS_8_REP_7,78,152066,2,633736,0.975,0.000123
CLUSTERS_8_REP_7,86,152066,2,633728,0.977273,0.000136
CLUSTERS_8_REP_7,96,152068,0,633718,1,0.000151
CLUSTERS_8_REP_7,106,152068,0,633708,1,0.000167
CLUSTERS_8_REP_7,112,152068,0,633702,1,0.000177
CLUSTERS_8_REP_7,174,152068,0,633640,1,0.000275
CLUSTERS_8_REP_7,222,152068,0,633592,1,0.00035
CLUSTERS_8_REP_7,260,152066,2,633554,0.992366,0.00041
CLUSTERS_8_REP_7,308,152068,0,633506,1,0.000486
CLUSTERS_8_REP_7,422,152066,2,633392,0.995283,0.000666
CLUSTERS_8_REP_7,480,152068,0,633334,1,0.000757
CLUSTERS_8_REP_7,484,152068,0,633330,1,0.000764
CLUSTERS_8_REP_7,532,152068,0,633282,1,0.000839
CLUSTERS_8_REP_7,584,152068,0,633230,1,0.000921
CLUSTERS_8_REP_7,626,152068,0,633188,1,0.000988
CLUSTERS_8_REP_7,726,152068,0,633088,1,0.001145
CLUSTERS_8_REP_7,748,152068,0,633066,1,0.00118
CLUSTERS_8_REP_7,864,152062,6,632950,0.993103,0.001363
CLUSTERS_8_REP_7,930,152062,6,632884,0.99359,0.001467
CLUSTERS_8_REP_7,1006,152060,8,632808,0.99211,0.001587
CLUSTERS_8_REP_7,1112,152062,6,632702,0.994633,0.001754
CLUSTERS_8_REP_7,1166,152064,4,632648,0.996581,0.00184
CLUSTERS_8_REP_7,1206,152064,4,632608,0.996694,0.001903
CLUSTERS_8_REP_7,1398,152064,4,632416,0.997147,0.002206
CLUSTERS_8_REP_7,1438,152064,4,632376,0.997226,0.002269
CLUSTERS_8_REP_7,1474,152062,6,632340,0.995946,0.002326
CLUSTERS_8_REP_7,1568,152058,10,632246,0.993663,0.002474
CLUSTERS_8_REP_7,1582,152058,10,632232,0.993719,0.002496
CLUSTERS_8_REP_7,1584,152058,10,632230,0.993726,0.002499
CLUSTERS_8_REP_7,1628,152062,6,632186,0.996328,0.002569
CLUSTERS_8_REP_7,1680,152058,10,632134,0.994083,0.002651
CLUSTERS_8_REP_7,1682,152058,10,632132,0.99409,0.002654
CLUSTERS_8_REP_7,1756,152062,6,632058,0.996595,0.002771
CLUSTERS_8_REP_7,1924,152062,6,631890,0.996891,0.003036
CLUSTERS_8_REP_7,1992,152058,10,631822,0.995005,0.003143
CLUSTERS_8_REP_7,2060,152058,10,631754,0.995169,0.00325
CLUSTERS_8_REP_7,2192,152048,20,631622,0.990958,0.003458
CLUSTERS_8_REP_7,2182,152048,20,631632,0.990917,0.003443
CLUSTERS_8_REP_7,2206,152048,20,631608,0.991015,0.003481
CLUSTERS_8_REP_7,2214,152058,10,631600,0.995504,0.003493
CLUSTERS_8_REP_7,2222,152058,10,631592,0.99552,0.003506
CLUSTERS_8_REP_7,2152,152058,10,631662,0.995375,0.003395
CLUSTERS_8_REP_7,2262,152058,10,631552,0.995599,0.003569
CLUSTERS_8_REP_7,2330,152058,10,631484,0.995726,0.003676
CLUSTERS_8_REP_7,2382,152058,10,631432,0.995819,0.003758
CLUSTERS_8_REP_7,2318,152054,14,631496,0.993997,0.003657
CLUSTERS_8_REP_7,2374,152046,22,631440,0.990818,0.003746
CLUSTERS_8_REP_7,2392,152046,22,631422,0.990886,0.003774
CLUSTERS_8_REP_7,2390,152046,22,631424,0.990879,0.003771
CLUSTERS_8_REP_7,2486,152046,22,631328,0.991228,0.003922
CLUSTERS_8_REP_7,2462,152028,40,631352,0.984013,0.003884
CLUSTERS_8_REP_7,2488,152058,10,631326,0.995997,0.003925
CLUSTERS_8_REP_7,2582,152058,10,631232,0.996142,0.004074
