Rep,Threshold,TP,TN,FP,FN
CLUSTERS_8_REP_19,0.140000,363604,5696168,354,216531354
CLUSTERS_8_REP_19,0.141000,369188,5696126,396,216525770
CLUSTERS_8_REP_19,0.142000,371230,5696126,396,216523728
CLUSTERS_8_REP_19,0.143000,377766,5696126,396,216517192
CLUSTERS_8_REP_19,0.144000,383384,5696182,340,216511574
CLUSTERS_8_REP_19,0.145000,388016,5696182,340,216506942
CLUSTERS_8_REP_19,0.146000,409348,5696194,328,216485610
CLUSTERS_8_REP_19,0.147000,419456,5696196,326,216475502
CLUSTERS_8_REP_19,0.148000,425732,5696196,326,216469226
CLUSTERS_8_REP_19,0.149000,434494,5695860,662,216460464
CLUSTERS_8_REP_19,0.150000,441776,5695962,560,216453182
CLUSTERS_8_REP_19,0.151000,453604,5695962,560,216441354
CLUSTERS_8_REP_19,0.152000,470894,5696184,338,216424064
CLUSTERS_8_REP_19,0.153000,489390,5695962,560,216405568
CLUSTERS_8_REP_19,0.154000,508896,5695962,560,216386062
CLUSTERS_8_REP_19,0.155000,518364,5695962,560,216376594
CLUSTERS_8_REP_19,0.156000,537888,5695962,560,216357070
CLUSTERS_8_REP_19,0.157000,542668,5695962,560,216352290
CLUSTERS_8_REP_19,0.158000,554100,5695962,560,216340858
CLUSTERS_8_REP_19,0.159000,559786,5695962,560,216335172
CLUSTERS_8_REP_19,0.160000,592902,5695962,560,216302056
CLUSTERS_8_REP_19,0.161000,620376,5695962,560,216274582
CLUSTERS_8_REP_19,0.162000,644004,5695962,560,216250954
CLUSTERS_8_REP_19,0.163000,653480,5695962,560,216241478
CLUSTERS_8_REP_19,0.164000,672172,5695962,560,216222786
CLUSTERS_8_REP_19,0.165000,687838,5695962,560,216207120
CLUSTERS_8_REP_19,0.166000,723944,5695656,866,216171014
CLUSTERS_8_REP_19,0.167000,738718,5695656,866,216156240
CLUSTERS_8_REP_19,0.168000,764444,5695656,866,216130514
CLUSTERS_8_REP_19,0.169000,776294,5695656,866,216118664
CLUSTERS_8_REP_19,0.170000,796798,5695656,866,216098160
CLUSTERS_8_REP_19,0.171000,802460,5695656,866,216092498
CLUSTERS_8_REP_19,0.172000,808512,5695656,866,216086446
CLUSTERS_8_REP_19,0.173000,840966,5695922,600,216053992
CLUSTERS_8_REP_19,0.174000,850788,5695510,1012,216044170
CLUSTERS_8_REP_19,0.175000,864556,5695510,1012,216030402
CLUSTERS_8_REP_19,0.176000,874218,5695510,1012,216020740
CLUSTERS_8_REP_19,0.177000,884914,5695510,1012,216010044
CLUSTERS_8_REP_19,0.178000,963644,5695510,1012,215931314
CLUSTERS_8_REP_19,0.179000,987862,5695922,600,215907096
CLUSTERS_8_REP_19,0.180000,1018524,5695922,600,215876434
CLUSTERS_8_REP_19,0.181000,1039598,5695922,600,215855360
CLUSTERS_8_REP_19,0.182000,1045582,5695922,600,215849376
CLUSTERS_8_REP_19,0.183000,1052126,5695922,600,215842832
CLUSTERS_8_REP_19,0.184000,1076452,5695272,1250,215818506
CLUSTERS_8_REP_19,0.185000,1100988,5695402,1120,215793970
CLUSTERS_8_REP_19,0.186000,1132120,5695402,1120,215762838
CLUSTERS_8_REP_19,0.187000,1157820,5695402,1120,215737138
CLUSTERS_8_REP_19,0.188000,1162044,5693830,2692,215732914
CLUSTERS_8_REP_19,0.189000,1174086,5693830,2692,215720872
CLUSTERS_8_REP_19,0.190000,1189490,5693830,2692,215705468
CLUSTERS_8_REP_19,0.191000,1222908,5693830,2692,215672050
CLUSTERS_8_REP_19,0.192000,1234694,5693830,2692,215660264
CLUSTERS_8_REP_19,0.193000,1276456,5693830,2692,215618502
CLUSTERS_8_REP_19,0.194000,1326036,5694650,1872,215568922
CLUSTERS_8_REP_19,0.195000,1328478,5694650,1872,215566480
CLUSTERS_8_REP_19,0.196000,1358918,5694650,1872,215536040
CLUSTERS_8_REP_19,0.197000,1386988,5694650,1872,215507970
CLUSTERS_8_REP_19,0.198000,1392964,5694440,2082,215501994
CLUSTERS_8_REP_19,0.199000,1457160,5694440,2082,215437798
CLUSTERS_8_REP_19,0.200000,1489022,5695490,1032,215405936
CLUSTERS_8_REP_19,0.201000,1500402,5695490,1032,215394556
CLUSTERS_8_REP_19,0.202000,1556158,5695490,1032,215338800
CLUSTERS_8_REP_19,0.203000,1557174,5695490,1032,215337784
CLUSTERS_8_REP_19,0.204000,1598144,5695490,1032,215296814
CLUSTERS_8_REP_19,0.205000,1677240,5695490,1032,215217718
CLUSTERS_8_REP_19,0.206000,1687386,5695490,1032,215207572
CLUSTERS_8_REP_19,0.207000,1707082,5695490,1032,215187876
CLUSTERS_8_REP_19,0.208000,1724322,5695490,1032,215170636
CLUSTERS_8_REP_19,0.209000,1781836,5695490,1032,215113122
CLUSTERS_8_REP_19,0.210000,1815576,5695490,1032,215079382
CLUSTERS_8_REP_19,0.211000,1834832,5695490,1032,215060126
CLUSTERS_8_REP_19,0.212000,1860376,5695490,1032,215034582
CLUSTERS_8_REP_19,0.213000,1903010,5693348,3174,214991948
CLUSTERS_8_REP_19,0.214000,1907202,5693348,3174,214987756
CLUSTERS_8_REP_19,0.215000,1970212,5693516,3006,214924746
CLUSTERS_8_REP_19,0.216000,2019186,5693516,3006,214875772
CLUSTERS_8_REP_19,0.217000,2033658,5693516,3006,214861300
CLUSTERS_8_REP_19,0.218000,2061954,5693516,3006,214833004
CLUSTERS_8_REP_19,0.219000,2123930,5693516,3006,214771028
CLUSTERS_8_REP_19,0.220000,2129760,5693516,3006,214765198
CLUSTERS_8_REP_19,0.221000,2129144,5693516,3006,214765814
CLUSTERS_8_REP_19,0.222000,2166018,5693516,3006,214728940
CLUSTERS_8_REP_19,0.223000,2185560,5693516,3006,214709398
CLUSTERS_8_REP_19,0.224000,2196418,5693516,3006,214698540
CLUSTERS_8_REP_19,0.225000,2196472,5693178,3344,214698486
CLUSTERS_8_REP_19,0.226000,2237826,5693178,3344,214657132
CLUSTERS_8_REP_19,0.227000,2272084,5693178,3344,214622874
CLUSTERS_8_REP_19,0.228000,2280636,5688588,7934,214614322
CLUSTERS_8_REP_19,0.229000,2280028,5688588,7934,214614930
CLUSTERS_8_REP_19,0.230000,2375666,5688588,7934,214519292
CLUSTERS_8_REP_19,0.231000,2416872,5688588,7934,214478086
CLUSTERS_8_REP_19,0.232000,2424350,5688588,7934,214470608
CLUSTERS_8_REP_19,0.233000,2471302,5688588,7934,214423656
CLUSTERS_8_REP_19,0.234000,2469942,5688588,7934,214425016
CLUSTERS_8_REP_19,0.235000,2516736,5688588,7934,214378222
CLUSTERS_8_REP_19,0.236000,2520034,5688588,7934,214374924
CLUSTERS_8_REP_19,0.237000,2583528,5688588,7934,214311430
CLUSTERS_8_REP_19,0.238000,2617698,5688588,7934,214277260
CLUSTERS_8_REP_19,0.239000,2659686,5688588,7934,214235272
CLUSTERS_8_REP_19,0.240000,2710550,5688588,7934,214184408
CLUSTERS_8_REP_19,0.241000,2713176,5688588,7934,214181782
CLUSTERS_8_REP_19,0.242000,2752976,5688588,7934,214141982
CLUSTERS_8_REP_19,0.243000,2755888,5688588,7934,214139070
CLUSTERS_8_REP_19,0.244000,2829756,5688588,7934,214065202
CLUSTERS_8_REP_19,0.245000,2884106,5678832,17690,214010852
CLUSTERS_8_REP_19,0.246000,2891348,5678832,17690,214003610
CLUSTERS_8_REP_19,0.247000,3042596,5678832,17690,213852362
CLUSTERS_8_REP_19,0.248000,3043016,5678832,17690,213851942
CLUSTERS_8_REP_19,0.249000,3044586,5678832,17690,213850372
CLUSTERS_8_REP_19,0.250000,3075720,5678832,17690,213819238
CLUSTERS_8_REP_19,0.251000,3176834,5660690,35832,213718124
CLUSTERS_8_REP_19,0.252000,3276138,5660690,35832,213618820
CLUSTERS_8_REP_19,0.253000,3281722,5660690,35832,213613236
CLUSTERS_8_REP_19,0.254000,3302054,5660690,35832,213592904
CLUSTERS_8_REP_19,0.255000,3304976,5660690,35832,213589982
CLUSTERS_8_REP_19,0.256000,3339266,5660690,35832,213555692
CLUSTERS_8_REP_19,0.257000,3339654,5660690,35832,213555304
CLUSTERS_8_REP_19,0.258000,3341830,5660690,35832,213553128
CLUSTERS_8_REP_19,0.259000,3418618,5660690,35832,213476340
CLUSTERS_8_REP_19,0.261000,3520252,5660690,35832,213374706
CLUSTERS_8_REP_19,0.262000,3520308,5660690,35832,213374650
CLUSTERS_8_REP_19,0.263000,3596096,5660690,35832,213298862
CLUSTERS_8_REP_19,0.264000,3646894,5660690,35832,213248064
CLUSTERS_8_REP_19,0.265000,3647292,5660690,35832,213247666
CLUSTERS_8_REP_19,0.266000,3696588,5660690,35832,213198370
CLUSTERS_8_REP_19,0.267000,3708752,5660690,35832,213186206
CLUSTERS_8_REP_19,0.268000,3709726,5660690,35832,213185232
CLUSTERS_8_REP_19,0.269000,3764220,5660690,35832,213130738
CLUSTERS_8_REP_19,0.271000,3860158,5660690,35832,213034800
CLUSTERS_8_REP_19,0.272000,3828976,5660690,35832,213065982
CLUSTERS_8_REP_19,0.273000,3829216,5660690,35832,213065742
CLUSTERS_8_REP_19,0.274000,3842204,5660690,35832,213052754
CLUSTERS_8_REP_19,0.275000,3851312,5660690,35832,213043646
CLUSTERS_8_REP_19,0.276000,3887906,5660690,35832,213007052
CLUSTERS_8_REP_19,0.277000,3912826,5660690,35832,212982132
CLUSTERS_8_REP_19,0.278000,3972062,5660690,35832,212922896
CLUSTERS_8_REP_19,0.280000,3979302,5660690,35832,212915656
CLUSTERS_8_REP_19,0.281000,4016320,5660690,35832,212878638
CLUSTERS_8_REP_19,0.282000,3994878,5660690,35832,212900080
CLUSTERS_8_REP_19,0.283000,3991398,5660690,35832,212903560
CLUSTERS_8_REP_19,0.284000,4033480,5660690,35832,212861478
CLUSTERS_8_REP_19,0.285000,4035496,5632512,64010,212859462
CLUSTERS_8_REP_19,0.286000,4048006,5632512,64010,212846952
CLUSTERS_8_REP_19,0.287000,4060748,5632512,64010,212834210
CLUSTERS_8_REP_19,0.289000,4111370,5600474,96048,212783588
CLUSTERS_8_REP_19,0.290000,4140052,5600474,96048,212754906
CLUSTERS_8_REP_19,0.291000,4140464,5600474,96048,212754494
CLUSTERS_8_REP_19,0.293000,4230794,5600474,96048,212664164
CLUSTERS_8_REP_19,0.294000,4230962,5600474,96048,212663996
CLUSTERS_8_REP_19,0.295000,4270928,5600474,96048,212624030
CLUSTERS_8_REP_19,0.297000,4291022,5600474,96048,212603936
CLUSTERS_8_REP_19,0.298000,4321280,5600474,96048,212573678
CLUSTERS_8_REP_19,0.300000,4393452,5600474,96048,212501506
CLUSTERS_8_REP_19,0.301000,4417386,5600474,96048,212477572
CLUSTERS_8_REP_19,0.302000,4419420,5600474,96048,212475538
CLUSTERS_8_REP_19,0.303000,4439668,5600474,96048,212455290
CLUSTERS_8_REP_19,0.304000,4502656,5600474,96048,212392302
CLUSTERS_8_REP_19,0.307000,4539984,5600474,96048,212354974
CLUSTERS_8_REP_19,0.308000,4543822,5600474,96048,212351136
CLUSTERS_8_REP_19,0.309000,4535102,5600474,96048,212359856
CLUSTERS_8_REP_19,0.310000,4593796,5600474,96048,212301162
CLUSTERS_8_REP_19,0.311000,4595108,5600474,96048,212299850
CLUSTERS_8_REP_19,0.312000,4606652,5600474,96048,212288306
CLUSTERS_8_REP_19,0.314000,4631316,5600474,96048,212263642
CLUSTERS_8_REP_19,0.315000,4656334,5600474,96048,212238624
CLUSTERS_8_REP_19,0.317000,4662650,5593912,102610,212232308
CLUSTERS_8_REP_19,0.318000,4661198,5593912,102610,212233760
CLUSTERS_8_REP_19,0.319000,4694750,5593912,102610,212200208
CLUSTERS_8_REP_19,0.320000,4739616,5593912,102610,212155342
CLUSTERS_8_REP_19,0.322000,4752258,5593912,102610,212142700
CLUSTERS_8_REP_19,0.323000,4808048,5593912,102610,212086910
CLUSTERS_8_REP_19,0.324000,4819554,5593912,102610,212075404
CLUSTERS_8_REP_19,0.326000,4848818,5593912,102610,212046140
CLUSTERS_8_REP_19,0.327000,4872328,5593912,102610,212022630
CLUSTERS_8_REP_19,0.328000,5128226,5593912,102610,211766732
CLUSTERS_8_REP_19,0.329000,5158126,5593912,102610,211736832
CLUSTERS_8_REP_19,0.330000,5160388,5593912,102610,211734570
CLUSTERS_8_REP_19,0.331000,5219370,5593912,102610,211675588
CLUSTERS_8_REP_19,0.332000,5183686,5593912,102610,211711272
CLUSTERS_8_REP_19,0.333000,5244556,5593912,102610,211650402
CLUSTERS_8_REP_19,0.334000,5336460,5593912,102610,211558498
CLUSTERS_8_REP_19,0.336000,5398042,5593912,102610,211496916
CLUSTERS_8_REP_19,0.337000,5396470,5593912,102610,211498488
CLUSTERS_8_REP_19,0.340000,5547160,5593912,102610,211347798
CLUSTERS_8_REP_19,0.342000,5621858,5593912,102610,211273100
CLUSTERS_8_REP_19,0.343000,5699486,5593912,102610,211195472
CLUSTERS_8_REP_19,0.344000,5715878,5593912,102610,211179080
CLUSTERS_8_REP_19,0.345000,5854756,5593912,102610,211040202
CLUSTERS_8_REP_19,0.349000,5864248,5593912,102610,211030710
CLUSTERS_8_REP_19,0.357000,5875662,5593912,102610,211019296
CLUSTERS_8_REP_19,0.359000,5887424,5593912,102610,211007534
CLUSTERS_8_REP_19,0.360000,5950970,5593912,102610,210943988
CLUSTERS_8_REP_19,0.362000,6190452,5593912,102610,210704506
CLUSTERS_8_REP_19,0.363000,6188836,5593912,102610,210706122
CLUSTERS_8_REP_19,0.367000,6203788,5593912,102610,210691170
CLUSTERS_8_REP_19,0.369000,6269146,5593912,102610,210625812
CLUSTERS_8_REP_19,0.370000,6323546,5593912,102610,210571412
CLUSTERS_8_REP_19,0.371000,6334630,5593912,102610,210560328
CLUSTERS_8_REP_19,0.372000,6361088,5593912,102610,210533870
CLUSTERS_8_REP_19,0.373000,6368936,5593912,102610,210526022
CLUSTERS_8_REP_19,0.374000,6448258,5593912,102610,210446700
CLUSTERS_8_REP_19,0.375000,6754888,5593912,102610,210140070
CLUSTERS_8_REP_19,0.376000,6741938,5593912,102610,210153020
CLUSTERS_8_REP_19,0.378000,6762738,5593912,102610,210132220
CLUSTERS_8_REP_19,0.380000,6790770,5593912,102610,210104188
CLUSTERS_8_REP_19,0.384000,6832894,5593912,102610,210062064
CLUSTERS_8_REP_19,0.387000,6978404,5593912,102610,209916554
CLUSTERS_8_REP_19,0.391000,7031316,5593912,102610,209863642
CLUSTERS_8_REP_19,0.395000,7034766,5593912,102610,209860192
CLUSTERS_8_REP_19,0.399000,7335286,5593912,102610,209559672
CLUSTERS_8_REP_19,0.400000,7418856,5593912,102610,209476102
CLUSTERS_8_REP_19,0.405000,7586532,5593912,102610,209308426
CLUSTERS_8_REP_19,0.412000,7797972,5593912,102610,209096986
CLUSTERS_8_REP_19,0.415000,7939280,5482744,213778,208955678
CLUSTERS_8_REP_19,0.421000,8493090,5482744,213778,208401868
CLUSTERS_8_REP_19,0.433000,8525912,5470778,225744,208369046
CLUSTERS_8_REP_19,0.435000,8720340,5470778,225744,208174618
CLUSTERS_8_REP_19,0.438000,8754104,5470778,225744,208140854
CLUSTERS_8_REP_19,0.439000,9119240,5470778,225744,207775718
CLUSTERS_8_REP_19,0.444000,9338250,5470778,225744,207556708
CLUSTERS_8_REP_19,0.445000,9563190,5470778,225744,207331768
CLUSTERS_8_REP_19,0.447000,9637562,5459584,236938,207257396
CLUSTERS_8_REP_19,0.448000,9887224,5459584,236938,207007734
CLUSTERS_8_REP_19,0.450000,10329666,5470778,225744,206565292
CLUSTERS_8_REP_19,0.471000,10437040,5456496,240026,206457918
CLUSTERS_8_REP_19,0.472000,10679466,5456496,240026,206215492
CLUSTERS_8_REP_19,0.475000,11252798,5482744,213778,205642160
CLUSTERS_8_REP_19,0.487000,11321010,5482744,213778,205573948
CLUSTERS_8_REP_19,0.494000,11741010,5482744,213778,205153948
CLUSTERS_8_REP_19,0.520000,12402006,5482744,213778,204492952
CLUSTERS_8_REP_19,0.521000,13002208,5482744,213778,203892750
CLUSTERS_8_REP_19,0.538000,14463602,5482744,213778,202431356
CLUSTERS_8_REP_19,0.546000,13426404,5482744,213778,203468554
CLUSTERS_8_REP_19,0.568000,14685630,5482744,213778,202209328
CLUSTERS_8_REP_19,0.593000,16748916,5482744,213778,200146042
CLUSTERS_8_REP_19,0.624000,19624518,5100990,595532,197270440
CLUSTERS_8_REP_19,0.628000,18254956,5042704,653818,198640002
CLUSTERS_8_REP_19,0.652000,18607066,5042704,653818,198287892
CLUSTERS_8_REP_19,0.667000,21415944,5022246,674276,195479014
CLUSTERS_8_REP_19,0.690000,21953784,5100990,595532,194941174
CLUSTERS_8_REP_19,0.718000,27166204,5100990,595532,189728754
CLUSTERS_8_REP_19,0.776000,35775014,5100990,595532,181119944
CLUSTERS_8_REP_19,0.786000,31975320,5066250,630272,184919638
CLUSTERS_8_REP_19,0.804000,42352532,5086708,609814,174542426
CLUSTERS_8_REP_19,0.816000,55326530,5086708,609814,161568428
CLUSTERS_8_REP_19,0.901000,50969340,3628786,2067736,165925618
CLUSTERS_8_REP_19,0.953000,78610944,3382132,2314390,138284014
CLUSTERS_8_REP_19,1.051000,107612218,1924210,3772312,109282740
CLUSTERS_8_REP_2,0.000000,0,103050,0,105342
CLUSTERS_8_REP_2,0.008000,2,103050,0,105340
CLUSTERS_8_REP_2,0.012000,4,103050,0,105338
CLUSTERS_8_REP_2,0.014000,6,103048,2,105336
CLUSTERS_8_REP_2,0.015000,24,103050,0,105318
CLUSTERS_8_REP_2,0.016000,28,103050,0,105314
CLUSTERS_8_REP_2,0.017000,36,103050,0,105306
CLUSTERS_8_REP_2,0.018000,50,103048,2,105292
CLUSTERS_8_REP_2,0.019000,68,103048,2,105274
CLUSTERS_8_REP_2,0.020000,58,103048,2,105284
CLUSTERS_8_REP_2,0.021000,84,103038,12,105258
CLUSTERS_8_REP_2,0.022000,104,103038,12,105238
CLUSTERS_8_REP_2,0.023000,118,103038,12,105224
CLUSTERS_8_REP_2,0.024000,226,103038,12,105116
CLUSTERS_8_REP_2,0.025000,242,103038,12,105100
CLUSTERS_8_REP_2,0.026000,302,103038,12,105040
CLUSTERS_8_REP_2,0.027000,364,103038,12,104978
CLUSTERS_8_REP_2,0.028000,430,103038,12,104912
CLUSTERS_8_REP_2,0.029000,422,103038,12,104920
CLUSTERS_8_REP_2,0.030000,518,103038,12,104824
CLUSTERS_8_REP_2,0.031000,810,103024,26,104532
CLUSTERS_8_REP_2,0.032000,966,103024,26,104376
CLUSTERS_8_REP_2,0.033000,980,103024,26,104362
CLUSTERS_8_REP_2,0.034000,1576,103024,26,103766
CLUSTERS_8_REP_2,0.035000,1510,103024,26,103832
CLUSTERS_8_REP_2,0.036000,1586,103024,26,103756
CLUSTERS_8_REP_2,0.037000,2150,103034,16,103192
CLUSTERS_8_REP_2,0.038000,2276,103034,16,103066
CLUSTERS_8_REP_2,0.039000,2444,103024,26,102898
CLUSTERS_8_REP_2,0.040000,2940,103024,26,102402
CLUSTERS_8_REP_2,0.041000,3976,103024,26,101366
CLUSTERS_8_REP_2,0.042000,4640,103024,26,100702
CLUSTERS_8_REP_2,0.043000,5098,103020,30,100244
CLUSTERS_8_REP_2,0.044000,6036,103020,30,99306
CLUSTERS_8_REP_2,0.045000,5488,103020,30,99854
CLUSTERS_8_REP_2,0.046000,5704,103032,18,99638
CLUSTERS_8_REP_2,0.047000,6966,103032,18,98376
CLUSTERS_8_REP_2,0.048000,8658,103024,26,96684
CLUSTERS_8_REP_2,0.049000,8930,103016,34,96412
CLUSTERS_8_REP_2,0.050000,9986,103000,50,95356
CLUSTERS_8_REP_2,0.051000,10164,103000,50,95178
CLUSTERS_8_REP_2,0.052000,11250,103000,50,94092
CLUSTERS_8_REP_2,0.053000,14598,103000,50,90744
CLUSTERS_8_REP_2,0.054000,14946,103000,50,90396
CLUSTERS_8_REP_2,0.055000,14742,103012,38,90600
CLUSTERS_8_REP_2,0.056000,14714,102964,86,90628
CLUSTERS_8_REP_2,0.057000,16286,102964,86,89056
CLUSTERS_8_REP_2,0.058000,14862,102980,70,90480
CLUSTERS_8_REP_2,0.059000,17740,102980,70,87602
CLUSTERS_8_REP_2,0.060000,18632,102980,70,86710
CLUSTERS_8_REP_2,0.061000,18534,102980,70,86808
CLUSTERS_8_REP_2,0.062000,20426,103008,42,84916
CLUSTERS_8_REP_2,0.063000,20534,102948,102,84808
CLUSTERS_8_REP_2,0.064000,19706,102948,102,85636
CLUSTERS_8_REP_2,0.065000,20768,102948,102,84574
CLUSTERS_8_REP_2,0.066000,21552,102948,102,83790
CLUSTERS_8_REP_2,0.067000,23004,102972,78,82338
CLUSTERS_8_REP_2,0.068000,25650,103008,42,79692
CLUSTERS_8_REP_2,0.069000,24448,103008,42,80894
CLUSTERS_8_REP_2,0.071000,29238,103024,26,76104
CLUSTERS_8_REP_2,0.072000,29588,102980,70,75754
CLUSTERS_8_REP_2,0.073000,29354,102972,78,75988
CLUSTERS_8_REP_2,0.074000,29366,102972,78,75976
CLUSTERS_8_REP_2,0.075000,29346,103000,50,75996
CLUSTERS_8_REP_2,0.077000,29338,103012,38,76004
CLUSTERS_8_REP_2,0.078000,25754,103012,38,79588
CLUSTERS_8_REP_2,0.080000,42406,103012,38,62936
CLUSTERS_8_REP_2,0.082000,42552,103012,38,62790
CLUSTERS_8_REP_2,0.084000,42564,102984,66,62778
CLUSTERS_8_REP_2,0.086000,51030,102984,66,54312
CLUSTERS_8_REP_2,0.087000,52516,102984,66,52826
CLUSTERS_8_REP_2,0.089000,52158,102908,142,53184
CLUSTERS_8_REP_2,0.090000,52440,102976,74,52902
CLUSTERS_8_REP_2,0.091000,53654,102866,184,51688
CLUSTERS_8_REP_2,0.092000,43930,102816,234,61412
CLUSTERS_8_REP_2,0.093000,44446,102856,194,60896
CLUSTERS_8_REP_2,0.094000,54194,102826,224,51148
CLUSTERS_8_REP_2,0.095000,37436,102556,494,67906
CLUSTERS_8_REP_2,0.098000,53090,102936,114,52252
CLUSTERS_8_REP_2,0.099000,54688,102818,232,50654
CLUSTERS_8_REP_2,0.101000,52838,102818,232,52504
CLUSTERS_8_REP_2,0.105000,44238,102454,596,61104
CLUSTERS_8_REP_2,0.111000,52846,102382,668,52496
CLUSTERS_8_REP_2,0.115000,55376,102382,668,49966
CLUSTERS_8_REP_2,0.118000,73296,101664,1386,32046
CLUSTERS_8_REP_2,0.119000,55728,100762,2288,49614
CLUSTERS_8_REP_2,0.121000,62630,100762,2288,42712
CLUSTERS_8_REP_2,0.122000,74002,100542,2508,31340
CLUSTERS_8_REP_2,0.125000,56054,100492,2558,49288
CLUSTERS_8_REP_2,0.130000,74034,99682,3368,31308
CLUSTERS_8_REP_2,0.137000,56842,85546,17504,48500
CLUSTERS_8_REP_2,0.143000,74240,88128,14922,31102
CLUSTERS_8_REP_2,0.147000,57296,52416,50634,48046
CLUSTERS_8_REP_2,0.154000,55458,52128,50922,49884
CLUSTERS_8_REP_2,0.167000,58912,29952,73098,46430
CLUSTERS_8_REP_2,0.173000,66018,25056,77994,39324
CLUSTERS_8_REP_20,0.000000,0,351896,0,45691114
CLUSTERS_8_REP_20,0.015000,4,351896,0,45691110
CLUSTERS_8_REP_20,0.016000,10,351896,0,45691104
CLUSTERS_8_REP_20,0.017000,18,351896,0,45691096
CLUSTERS_8_REP_20,0.018000,20,351896,0,45691094
CLUSTERS_8_REP_20,0.019000,30,351896,0,45691084
CLUSTERS_8_REP_20,0.020000,44,351896,0,45691070
CLUSTERS_8_REP_20,0.021000,56,351896,0,45691058
CLUSTERS_8_REP_20,0.022000,80,351896,0,45691034
CLUSTERS_8_REP_20,0.023000,100,351896,0,45691014
CLUSTERS_8_REP_20,0.024000,118,351896,0,45690996
CLUSTERS_8_REP_20,0.025000,164,351896,0,45690950
CLUSTERS_8_REP_20,0.026000,232,351896,0,45690882
CLUSTERS_8_REP_20,0.027000,288,351896,0,45690826
CLUSTERS_8_REP_20,0.028000,354,351896,0,45690760
CLUSTERS_8_REP_20,0.029000,436,351894,2,45690678
CLUSTERS_8_REP_20,0.030000,542,351894,2,45690572
CLUSTERS_8_REP_20,0.031000,670,351894,2,45690444
CLUSTERS_8_REP_20,0.032000,810,351894,2,45690304
CLUSTERS_8_REP_20,0.033000,1060,351894,2,45690054
CLUSTERS_8_REP_20,0.034000,1262,351894,2,45689852
CLUSTERS_8_REP_20,0.035000,1462,351894,2,45689652
CLUSTERS_8_REP_20,0.036000,1714,351894,2,45689400
CLUSTERS_8_REP_20,0.037000,2104,351894,2,45689010
CLUSTERS_8_REP_20,0.038000,2504,351894,2,45688610
CLUSTERS_8_REP_20,0.039000,3042,351894,2,45688072
CLUSTERS_8_REP_20,0.040000,3460,351894,2,45687654
CLUSTERS_8_REP_20,0.041000,3798,351894,2,45687316
CLUSTERS_8_REP_20,0.042000,4226,351894,2,45686888
CLUSTERS_8_REP_20,0.043000,5288,351894,2,45685826
CLUSTERS_8_REP_20,0.044000,5800,351894,2,45685314
CLUSTERS_8_REP_20,0.045000,6782,351894,2,45684332
CLUSTERS_8_REP_20,0.046000,7518,351894,2,45683596
CLUSTERS_8_REP_20,0.047000,8548,351894,2,45682566
CLUSTERS_8_REP_20,0.048000,9556,351894,2,45681558
CLUSTERS_8_REP_20,0.049000,10894,351886,10,45680220
CLUSTERS_8_REP_20,0.050000,11534,351886,10,45679580
CLUSTERS_8_REP_20,0.051000,12792,351886,10,45678322
CLUSTERS_8_REP_20,0.052000,13768,351886,10,45677346
CLUSTERS_8_REP_20,0.053000,15168,351894,2,45675946
CLUSTERS_8_REP_20,0.054000,17096,351894,2,45674018
CLUSTERS_8_REP_20,0.055000,18398,351894,2,45672716
CLUSTERS_8_REP_20,0.056000,20302,351894,2,45670812
CLUSTERS_8_REP_20,0.057000,22288,351886,10,45668826
CLUSTERS_8_REP_20,0.058000,22878,351886,10,45668236
CLUSTERS_8_REP_20,0.059000,25332,351886,10,45665782
CLUSTERS_8_REP_20,0.060000,28274,351886,10,45662840
CLUSTERS_8_REP_20,0.061000,29942,351886,10,45661172
CLUSTERS_8_REP_20,0.062000,33502,351886,10,45657612
CLUSTERS_8_REP_20,0.063000,35618,351886,10,45655496
CLUSTERS_8_REP_20,0.064000,38306,351886,10,45652808
CLUSTERS_8_REP_20,0.065000,40578,351886,10,45650536
CLUSTERS_8_REP_20,0.066000,43596,351886,10,45647518
CLUSTERS_8_REP_20,0.067000,46526,351886,10,45644588
CLUSTERS_8_REP_20,0.068000,48798,351878,18,45642316
CLUSTERS_8_REP_20,0.069000,53360,351878,18,45637754
CLUSTERS_8_REP_20,0.070000,56002,351878,18,45635112
CLUSTERS_8_REP_20,0.071000,57872,351876,20,45633242
CLUSTERS_8_REP_20,0.072000,62554,351876,20,45628560
CLUSTERS_8_REP_20,0.073000,66986,351876,20,45624128
CLUSTERS_8_REP_20,0.074000,68798,351876,20,45622316
CLUSTERS_8_REP_20,0.075000,74480,351876,20,45616634
CLUSTERS_8_REP_20,0.076000,79838,351876,20,45611276
CLUSTERS_8_REP_20,0.077000,88160,351876,20,45602954
CLUSTERS_8_REP_20,0.078000,91376,351876,20,45599738
CLUSTERS_8_REP_20,0.079000,94920,351876,20,45596194
CLUSTERS_8_REP_20,0.080000,102864,351876,20,45588250
CLUSTERS_8_REP_20,0.081000,112718,351876,20,45578396
CLUSTERS_8_REP_20,0.082000,115722,351876,20,45575392
CLUSTERS_8_REP_20,0.083000,120934,351876,20,45570180
CLUSTERS_8_REP_20,0.084000,125940,351860,36,45565174
CLUSTERS_8_REP_20,0.085000,128276,351860,36,45562838
CLUSTERS_8_REP_20,0.086000,139618,351860,36,45551496
CLUSTERS_8_REP_20,0.087000,143538,351860,36,45547576
